CAMPUS_NAME,SSBSECT_SUBJ_CODE,SSBSECT_CRSE_NUMB,SSBSECT_CRN,SSBSECT_CAMP_CODE,SPRIDEN_LAST_NAME,SPRIDEN_FIRST_NAME,ID,FAKE_ID,SSBSECT_SEQ_NUMB,SFRSTCR_TERM_CODE,SSRMEET_BEGIN_TIME,SSRMEET_END_TIME,SSRMEET_BLDG_CODE,SSRMEET_ROOM_CODE,DAYS,STVLANG_DESC,SCBCRSE_TITLE,STVNATN_NATION,STVRSTS_INCL_SECT_ENRL,STUDENT_LEVEL,COLLEGE,DEPARTMENT,DEGREE,MAJOR,GPA_OVERALL,EMAIL
Dunwoody -Associates courses,MATH,1001,51826,PN,Kirby,Cassie,2632537,2024236,50,202505,10:00,12:45,NE,1220,MW,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,BADM,2.28,ckirby95@student.gsu.edu
Decatur -Associates courses,MATH,997,51605,PS,Bryan,Anne,2846432,2268260,30,202505,10:00,10:55,SH,1500,MW,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,2.13,abryan72@student.gsu.edu
Online,MATH,997,52977,PF,Williams,Anthony,2913885,2313678,24,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,,awilliams71@student.gsu.edu
Online,MATH,1401,52520,PF,Ray,Darlene,2482860,2838791,38,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.62,dray20@student.gsu.edu
Online,MATH,1401,54755,PF,Wang,Debra,2868609,2042657,26,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,1.6,dwang13@student.gsu.edu
Online,MATH,997,52258,PF,Fowler,Robert,2959283,2835397,16,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,2.8,rfowler7@student.gsu.edu
Online,MATH,1111,51736,PF,Burton,Tyler,2258344,2989399,22,202505,TBA,,ONLINE,,,English,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,2.51,tburton33@student.gsu.edu
Online,MATH,1401,54678,PF,Frye,Keith,2720903,2112563,36,202505,TBA,,ONLINE,,,Igbo; Ebo; Ibo,ELEMENTARY STATISTICS,Nigeria,Y,UA,PC,,ASCC,HLHP,2.75,kfrye34@student.gsu.edu
Decatur -Associates courses,MATH,1001,54920,PS,Henson,Angel,2733752,2971826,54,202505,11:00,13:45,SH,1500,TR,French,QUANTITATIVE REASONING,"Congo, Democratic Rep of the",Y,UA,PC,,ASCC,BADM,3.33,ahenson87@student.gsu.edu
Online,MATH,1111,53482,PF,Ballard,Timothy,2854740,2576701,36,202505,TBA,,ONLINE,,,English,COLLEGE ALGEBRA,Nigeria,Y,UA,PC,,ASCC,CSCI,3.35,tballard74@student.gsu.edu
Online,MATH,1001,51724,PF,Evans,Gail,2849332,2260954,12,202505,TBA,,ONLINE,,,Russian,QUANTITATIVE REASONING,Russia,Y,UA,PC,,ASCC,MUSC,1.34,gevans85@student.gsu.edu
Online,MATH,1401,52986,PF,Brown,Charles,2832058,2442974,56,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,US,BU,CIS,BBA,PCIS,3.65,cbrown2@student.gsu.edu
Online,MATH,1111,54702,PF,Valencia,Laura,2801113,2181103,40,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,PSYC,3.5,lvalencia76@student.gsu.edu
Online,MATH,1111,51735,PF,Jones,Sandra,2865603,2711950,20,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,2.29,sjones86@student.gsu.edu
Online,MATH,1001,52259,PF,Garcia,John,2954663,2255787,28,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,EDSP,2.43,jgarcia11@student.gsu.edu
Online,MATH,1401,52519,PF,Washington,Scott,2663187,2467703,40,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,1.97,swashington43@student.gsu.edu
Clarkston -Associates courses,MATH,999,52408,PC,Lawson,James,2910892,2709193,10,202505,13:00,14:50,CH,3190,MW,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,3,jlawson2@student.gsu.edu
Online,MATH,997,52978,PF,Boyd,Katie,2871951,2284691,22,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,PSYC,2.21,kboyd98@student.gsu.edu
Online,MATH,997,52978,PF,Warren,Tiffany,2795969,2184337,22,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BIOL,1.17,twarren71@student.gsu.edu
Online,MATH,1401,54153,PF,Sparks,Ashlee,2837130,900023094,32,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,EDPK,0.97,asparks89@student.gsu.edu
Online,MATH,999,52850,PF,Higgins,Larry,2404481,2094884,26,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,17,CER1,ALHT,2.83,lhiggins88@student.gsu.edu
Online,MATH,997,52257,PF,Valencia,Jessica,2856562,2464050,18,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,2.13,jvalencia17@student.gsu.edu
Online,MATH,1001,52406,PF,Anderson,Theresa,2715566,2068077,34,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,1.9,tanderson61@student.gsu.edu
Dunwoody -Associates courses,MATH,999,51828,PN,Adams,Lisa,2843412,2918592,28,202505,11:00,12:50,NE,1380,MW,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,1.77,ladams20@student.gsu.edu
Dunwoody -Associates courses,MATH,1001,51826,PN,Joseph,Melissa,2926217,2945841,50,202505,10:00,12:45,NE,1220,MW,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,ARTS,4,mjoseph22@student.gsu.edu
Online,MATH,1111,51737,PF,Hoffman,Mitchell,2851035,2731053,24,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,2.73,mhoffman42@student.gsu.edu
Online,MATH,1001,54760,PF,Landry,Keith,2887308,2314839,22,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CRJU,2.94,klandry89@student.gsu.edu
Online,MATH,1001,54760,PF,Wise,Marie,2892417,2667883,22,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,BIOL,2.08,mwise27@student.gsu.edu
Clarkston -Associates courses,MATH,1001,54099,PC,Owens,Luis,2866418,2501226,6,202505,10:00,12:45,CH,3130,MW,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CSCI,0,lowens90@student.gsu.edu
Online,MATH,1111,55527,PF,Wright,Joseph,2444904,2576536,54,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,3.3,jwright28@student.gsu.edu
Online,MATH,997,51709,PF,Lewis,Becky,2840038,2145296,8,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,AACC,ENGL,0.25,blewis19@student.gsu.edu
Online,MATH,997,54750,PF,Reid,John,2815316,2726798,10,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,1.36,jreid8@student.gsu.edu
Online,MATH,1401,52986,PF,Conner,Angela,2704029,2094273,56,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.16,aconner74@student.gsu.edu
Clarkston -Associates courses,MATH,1111,52409,PC,Marks,Rebecca,2845452,2293494,14,202505,10:00,12:45,CH,3190,MW,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,GENL,3.07,rmarks76@student.gsu.edu
Online,MATH,1001,51728,PF,Aguilar,Mathew,2719953,2054257,40,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,BIOL,0.5,maguilar95@student.gsu.edu
Online,MATH,996,54754,PF,Burton,Daniel,2774461,2703659,4,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,HLHP,2.56,dburton38@student.gsu.edu
Online,MATH,1401,54681,PF,Roberts,Colin,2882645,2263002,46,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,MUSC,1.45,croberts74@student.gsu.edu
Online,MATH,1111,53482,PF,Porter,Jill,2818912,2802486,36,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,2.94,jporter32@student.gsu.edu
Dunwoody -Associates courses,MATH,996,55132,PN,Higgins,Yvonne,2933450,2281255,15,202505,14:00,15:45,NE,290,MW,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,CSCI,0,yhiggins42@student.gsu.edu
Clarkston -Associates courses,MATH,1001,54099,PC,Gilbert,Patrick,2938824,2407218,6,202505,10:00,12:45,CH,3130,MW,,QUANTITATIVE REASONING,,Y,UA,PC,,0,000P,,pgilbert92@student.gsu.edu
Online,MATH,1001,51724,PF,Grimes,John,2795003,2736211,12,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,2.25,jgrimes24@student.gsu.edu
Dunwoody -Associates courses,MATH,1401,52502,PN,Murphy,Erik,2645244,2466353,60,202505,8:00,10:45,NE,1280,TR,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.16,emurphy16@student.gsu.edu
Online,MATH,1401,52517,PF,Edwards,Becky,2961448,2326410,44,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,,bedwards49@student.gsu.edu
Online,MATH,1111,52985,PF,Higgins,Larry,2404481,2094884,32,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,17,CER1,ALHT,2.83,lhiggins88@student.gsu.edu
Dunwoody -Associates courses,MATH,997,51827,PN,Hensley,Charles,2255688,2649094,28,202505,13:00,13:55,NE,1220,MW,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,ARTS,3.67,chensley60@student.gsu.edu
Online,MATH,997,51710,PF,Jimenez,Kathryn,2830569,2054431,6,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,3.8,kjimenez8@student.gsu.edu
Online,MATH,1401,52517,PF,Jimenez,Xavier,2808542,2451764,44,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,1.52,xjimenez24@student.gsu.edu
Online,MATH,997,53988,PF,Johnson,Kyle,2867219,2747067,12,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,0.67,kjohnson65@student.gsu.edu
Clarkston -Associates courses,MATH,999,52408,PC,Durham,John,2867360,2507707,10,202505,13:00,14:50,CH,3190,MW,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,2.65,jdurham39@student.gsu.edu
Online,MATH,997,52977,PF,Reid,Anne,2876419,900374730,24,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,CSCI,,areid28@student.gsu.edu
Online,MATH,1001,54657,PF,Wagner,Sierra,2908551,2257268,16,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,0,000P,4,swagner82@student.gsu.edu
Clarkston -Associates courses,MATH,1401,53003,PC,Lewis,Tammy,2820875,2829032,18,202505,13:00,15:45,CH,3130,MW,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.68,tlewis5@student.gsu.edu
Online,MATH,1111,51742,PF,Williams,Michael,2892380,2526269,26,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,2.62,mwilliams31@student.gsu.edu
Online,MATH,1111,51742,PF,Khan,Troy,2864423,2780412,26,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,3.12,tkhan82@student.gsu.edu
Online,MATH,997,52978,PF,Ruiz,Destiny,900671481,2610032,22,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,3.88,druiz2@student.gsu.edu
Online,MATH,1001,51728,PF,Horton,James,2890186,2714264,40,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,AACC,ANTH,,jhorton48@student.gsu.edu
Online,MATH,1001,54656,PF,Boone,Amanda,2759944,2783965,18,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,GENL,4,aboone8@student.gsu.edu
Decatur -Associates courses,MATH,999,51606,PS,Khan,Ryan,2895911,2542628,30,202505,10:00,11:50,SH,1300,TR,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,3,rkhan56@student.gsu.edu
Online,MATH,1001,52260,PF,Ortiz,Kyle,2852710,2076443,26,202505,TBA,,ONLINE,,,Igbo; Ebo; Ibo,QUANTITATIVE REASONING,Nigeria,Y,UA,PC,,ASCC,HLHP,2.63,kortiz69@student.gsu.edu
Online,MATH,1401,53993,PF,Gallagher,Jessica,2903651,2643740,28,202505,TBA,,ONLINE,,,Korean; Choson-o,ELEMENTARY STATISTICS,South Korea,Y,UA,PC,,0,000P,4,jgallagher15@student.gsu.edu
Online,MATH,1401,54950,PF,Morales,Michael,2829751,2929156,22,202505,10:00,12:45,ONLINE,,TR,English,ELEMENTARY STATISTICS,India,Y,UA,PC,,0,000P,,mmorales93@student.gsu.edu
Online,MATH,1401,53037,PF,Lee,Ashley,2462743,2540208,24,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,2.35,alee29@student.gsu.edu
Online,MATH,999,51723,PF,Lyons,Haley,2878860,900152282,24,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,1.63,hlyons10@student.gsu.edu
Online,MATH,1111,54702,PF,Banks,Raymond,2725058,2250734,40,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,3.14,rbanks83@student.gsu.edu
Online,MATH,1401,52518,PF,Jones,Angela,2863514,2722066,42,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.02,ajones51@student.gsu.edu
Online,MATH,999,51723,PF,Duran,William,2602051,2939212,24,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,4,wduran39@student.gsu.edu
Dunwoody -Associates courses,MATH,1111,51825,PN,Hays,Joshua,2505253,2098143,48,202505,8:00,10:45,NE,1380,MW,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,2.51,jhays26@student.gsu.edu
Decatur -Associates courses,MATH,1111,51608,PS,Jackson,Laura,2848134,2789850,50,202505,12:00,14:45,SH,1300,TR,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,2.63,ljackson56@student.gsu.edu
Clarkston -Associates courses,MATH,1401,53003,PC,Wilson,Erin,2812692,2192746,18,202505,13:00,15:45,CH,3130,MW,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,MUSC,2.6,ewilson55@student.gsu.edu
Online,MATH,1001,53989,PF,Collins,James,2895966,2532286,20,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,AACC,ANTH,2.65,jcollins23@student.gsu.edu
Online,MATH,1111,51742,PF,Long,Theresa,2708348,2053075,26,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,3.47,tlong23@student.gsu.edu
Online,MATH,997,52257,PF,Morgan,Laura,2778757,2018025,18,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,ARTS,1,lmorgan27@student.gsu.edu
Online,MATH,1111,53482,PF,Flores,Megan,2793991,2479290,36,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,1.96,mflores34@student.gsu.edu
Online,MATH,1401,54153,PF,Fischer,Sheila,2758517,2968751,32,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,2.38,sfischer56@student.gsu.edu
Dunwoody -Associates courses,MATH,1001,51826,PN,Oliver,Dana,2867346,2652186,50,202505,10:00,12:45,NE,1220,MW,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,BIOL,0.38,doliver90@student.gsu.edu
Online,MATH,999,51722,PF,Humphrey,Melvin,900933573,2793033,16,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,2.89,mhumphrey2@student.gsu.edu
Online,MATH,1111,51734,PF,Hernandez,Courtney,2916249,2094084,34,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,3.48,chernandez68@student.gsu.edu
Clarkston -Associates courses,MATH,1111,52409,PC,Butler,Jenna,2806140,2837837,14,202505,10:00,12:45,CH,3190,MW,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,2.76,jbutler45@student.gsu.edu
Online,MATH,1001,51727,PF,Hill,Amanda,2845833,2112728,38,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,1.64,ahill56@student.gsu.edu
Online,MATH,999,51722,PF,Vaughan,Alejandro,2517033,2952643,16,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,2,avaughan95@student.gsu.edu
Online,MATH,1401,52984,PF,Hicks,James,2861124,900323498,54,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,,jhicks80@student.gsu.edu
Online,MATH,1001,53489,PF,Williams,Vincent,1946921,2325299,14,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,2.16,vwilliams9@student.gsu.edu
Online,MATH,1401,52984,PF,Cook,Derrick,2730695,2364364,54,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,2.69,dcook65@student.gsu.edu
Clarkston -Associates courses,MATH,997,51711,PC,Bryant,Thomas,900645512,2083952,2,202505,13:00,13:55,CD,1120,TR,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,1.82,tbryant76@student.gsu.edu
Decatur -Associates courses,MATH,997,51605,PS,Robertson,Catherine,2943442,2319169,30,202505,10:00,10:55,SH,1500,MW,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,PSYC,,crobertson38@student.gsu.edu
Online,MATH,997,51709,PF,Tyler,Dominic,2890289,2236710,8,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BADM,3,dtyler30@student.gsu.edu
Online,MATH,1001,52259,PF,Stewart,Norman,2890945,2355166,28,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,SOCW,3.43,nstewart52@student.gsu.edu
Online,MATH,1401,52986,PF,Austin,Mark,2655402,2058171,56,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,1.38,maustin35@student.gsu.edu
Online,MATH,1401,53037,PF,Ewing,Francisco,2650918,900519265,24,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BIOL,2.74,fewing76@student.gsu.edu
Online,MATH,1401,52520,PF,Evans,Jodi,2259681,2820616,38,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,4,jevans43@student.gsu.edu
Online,MATH,997,52978,PF,Clayton,Matthew,2779574,2653090,22,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,AACC,POLY,1.51,mclayton70@student.gsu.edu
Alpharetta,MATH,1111,54156,PA,Hernandez,Brian,2970465,2246095,12,202505,10:00,12:45,AB,113,TR,,COLLEGE ALGEBRA,,Y,UA,PC,,0,000P,,bhernandez76@student.gsu.edu
Decatur -Associates courses,MATH,1001,54920,PS,Erickson,Amanda,2888406,2315008,54,202505,11:00,13:45,SH,1500,TR,Spanish,QUANTITATIVE REASONING,Dominican Republic,Y,UA,PC,,ASCC,HLHP,0,aerickson47@student.gsu.edu
Online,MATH,1001,53489,PF,Cabrera,Kevin,2700966,2065840,14,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CSCI,3.1,kcabrera63@student.gsu.edu
Online,MATH,996,54680,PF,Roberts,Colin,2882645,2263002,6,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,MUSC,1.45,croberts74@student.gsu.edu
Clarkston -Associates courses,MATH,1401,53003,PC,Nunez,Micheal,2802118,2759284,18,202505,13:00,15:45,CH,3130,MW,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,GENL,2.71,mnunez67@student.gsu.edu
Online,MATH,999,51723,PF,Thornton,Dominic,2764985,2044859,24,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,3.04,dthornton75@student.gsu.edu
Online,MATH,997,52980,PF,Silva,Tina,2436248,2263645,20,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,,tsilva92@student.gsu.edu
Online,MATH,1401,53037,PF,Swanson,Laura,2712684,2843395,24,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,GS,EH,CSD,MS,COSD,3.95,lswanson43@student.gsu.edu
Online,MATH,999,53481,PF,Thornton,Julie,2852680,2668519,20,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,3,jthornton20@student.gsu.edu
Online,MATH,1001,52259,PF,Green,Thomas,2887453,2536307,28,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CSCI,2,tgreen8@student.gsu.edu
Dunwoody -Associates courses,MATH,1401,52502,PN,Johnson,Hailey,2962703,900830996,60,202505,8:00,10:45,NE,1280,TR,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,,hjohnson20@student.gsu.edu
Online,MATH,997,53988,PF,Coffey,Thomas,2573320,2034270,12,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BADM,0.69,tcoffey81@student.gsu.edu
Online,MATH,997,52980,PF,Parsons,Krista,2956428,2947379,20,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BIOL,,kparsons23@student.gsu.edu
Online,MATH,1111,51743,PF,Griffith,Becky,2836472,2521196,28,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,PHYS,4,bgriffith19@student.gsu.edu
Online,MATH,1001,51726,PF,Jackson,Brandy,2855335,2765416,36,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,0,bjackson38@student.gsu.edu
Online,MATH,1401,52517,PF,Harvey,Cristina,2600717,900639729,44,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,CRJU,1.33,charvey88@student.gsu.edu
Online,MATH,1401,53307,PF,Hernandez,Maureen,2871547,2259452,34,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,4,mhernandez73@student.gsu.edu
Alpharetta,MATH,999,54155,PA,Johnson,Erin,2888505,2418246,8,202505,13:00,14:50,AB,113,TR,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CHEM,2.86,ejohnson86@student.gsu.edu
Online,MATH,1001,52981,PF,Johnson,James,2334359,2757813,48,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,0,jjohnson64@student.gsu.edu
Online,MATH,997,52977,PF,Rodriguez,Stacy,2891225,2826114,24,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,CSCI,2.36,srodriguez93@student.gsu.edu
Online,MATH,997,54759,PF,Edwards,Andrew,2524143,2155055,14,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,PSYC,2,aedwards11@student.gsu.edu
Online,MATH,1111,53482,PF,Williams,Jack,2658474,2016290,36,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,US,BU,CIS,BBA,PCIS,2.83,jwilliams60@student.gsu.edu
Newton -Associates courses,MATH,1401,54949,PE,Vaughn,Edward,2528196,2945201,20,202505,10:00,12:45,1N,1320,TR,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,2.63,evaughn12@student.gsu.edu
Online,MATH,1401,52519,PF,Hampton,Robert,2670120,2881247,40,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,1.31,rhampton23@student.gsu.edu
Online,MATH,1001,53989,PF,Salas,Samantha,2825772,2218785,20,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CSCI,1.17,ssalas16@student.gsu.edu
Dunwoody -Associates courses,MATH,1111,51825,PN,Brown,Jill,2801883,2284425,48,202505,8:00,10:45,NE,1380,MW,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,3.89,jbrown20@student.gsu.edu
Online,MATH,1401,53495,PF,Clark,Devin,2924359,2887789,30,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,0,dclark69@student.gsu.edu
Clarkston -Associates courses,MATH,997,51711,PC,Farmer,Michael,2877209,2437384,2,202505,13:00,13:55,CD,1120,TR,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,AACC,FILM,2,mfarmer50@student.gsu.edu
Online,MATH,997,52258,PF,Davis,Jessica,2848373,2136064,16,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,2.8,jdavis68@student.gsu.edu
Online,MATH,1001,52981,PF,Rubio,Gregory,2914879,2748269,48,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,,grubio88@student.gsu.edu
Online,MATH,996,54754,PF,Wang,Debra,2868609,2042657,4,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,BADM,1.6,dwang13@student.gsu.edu
Online,MATH,997,52978,PF,Shaw,Brian,2867398,2767897,22,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,AACC,ARTS,1.5,bshaw64@student.gsu.edu
